busco_id,chr1,chr2,start1,end1,start2,end2,strand1,strand2,is_flipped
328983at7147,OU343114.1,OY284468.1,62362997,62406930,52850201,52873579,+,-,True
329105at7147,OU343118.1,OY284472.1,36613573,36617303,40419922,40421152,-,+,True
329136at7147,OU343114.1,OY284468.1,84436955,84437275,46701921,46702253,+,+,False
329149at7147,OU343118.1,OY284472.1,44379706,44380943,25768116,25769332,-,-,False
329216at7147,OU343116.1,OY284470.1,27829214,27837628,3025290,3032806,+,+,False
329586at7147,OU343115.1,OY284469.1,11973243,11974707,35450220,35451746,-,-,False
329721at7147,OU343115.1,OY284469.1,64052410,64058479,56201425,56206612,+,-,True
329987at7147,OU343115.1,OY284469.1,53300914,53301738,24976671,24977504,-,+,True
329992at7147,OU343116.1,OY284470.1,3138013,3145200,46876004,46881559,+,+,False
330258at7147,OU343114.1,OY284468.1,10112127,10115221,15246875,15299196,-,-,False
330356at7147,OU343114.1,OY284468.1,75634028,75656409,62324540,62415477,+,-,True
330435at7147,OU343115.1,OY284469.1,70105513,70154169,1051096,1061619,-,-,False
330587at7147,OU343116.1,OY284470.1,13702903,13721456,42649250,42654363,+,+,False
330592at7147,OU343115.1,OY284469.1,63980046,63982911,59192829,59195448,+,-,True
33085at7147,OU343115.1,OY284469.1,11660088,11663238,35094018,35096232,-,-,False
330882at7147,OU343114.1,OY284468.1,30084517,30177145,39038313,39105645,-,+,True
330890at7147,OU343118.1,OY284472.1,29632942,29639617,39794346,39797293,+,-,True
330891at7147,OU343116.1,OY284470.1,28472385,28492755,28408599,28428301,-,-,False
3308at7147,OU343114.1,OY284468.1,31975652,31978881,24263319,24265016,-,+,True
331204at7147,OU343115.1,OY284469.1,69791370,69793370,1925964,1928137,-,+,True
331213at7147,OU343115.1,OY284469.1,52367858,52370850,2606368,2609168,+,-,True
331273at7147,OU343114.1,OY284468.1,56842557,56914425,37256086,37292153,-,+,True
33135at7147,OU343117.1,OY284471.1,41778698,41794175,8099552,8110853,+,-,True
331518at7147,OU343115.1,OY284469.1,67821907,67873716,370972,384456,-,-,False
33155at7147,OU343118.1,OY284471.1,25019521,25020159,21728435,21730938,+,+,False
331586at7147,OU343115.1,OY284469.1,14685062,14813507,12569945,12696733,-,-,False
331756at7147,OU343117.1,OY284471.1,8065083,8066648,37025576,37026916,-,-,False
331757at7147,OU343118.1,OY284472.1,29561827,29565275,39823327,39826030,+,-,True
33177at7147,OU343117.1,OY284471.1,37739814,37743251,35314080,35319622,+,+,False
331780at7147,OU343114.1,OY284468.1,88314655,88318371,37624897,37627478,+,-,True
331781at7147,OU343117.1,OY284471.1,42106411,42110999,46453774,46457368,+,-,True
331803at7147,OU343117.1,OY284471.1,48901075,48902818,26955251,26956426,-,-,False
331818at7147,OU343118.1,OY284472.1,3405281,3405691,30295192,30295662,-,-,False
331960at7147,OU343115.1,OY284469.1,42714224,42716843,15423808,15426076,-,+,True
332050at7147,OU343118.1,OY284472.1,3195074,3196069,5297729,5298736,-,+,True
332196at7147,OU343116.1,OY284470.1,259002,294229,44685656,44760098,-,+,True
332264at7147,OU343118.1,OY284472.1,19033795,19035348,26859177,26860919,-,-,False
332277at7147,OU343114.1,OY284468.1,83945410,83952744,29115804,29119504,-,-,False
332289at7147,OU343114.1,OY284468.1,81991491,81995679,21952647,21957042,+,-,True
33238at7147,OU343114.1,OY284468.1,49920850,49922054,47314378,47315674,-,-,False
332841at7147,OU343118.1,OY284472.1,22317492,22320938,7567095,7569483,+,-,True
332961at7147,OU343116.1,OY284470.1,25201567,25209070,1328164,1334001,+,+,False
33296at7147,OU343114.1,OY284468.1,81230185,81233731,22469453,22471005,-,+,True
33297at7147,OU343115.1,OY284469.1,48062940,48065796,27811006,27813169,+,+,False
33333at7147,OU343114.1,OY284468.1,89641402,89671945,2004916,2104399,+,+,False
3333at7147,OU343118.1,OY284472.1,25493986,25495827,36577286,36579283,-,-,False
333748at7147,OU343114.1,OY284468.1,84306166,84427314,46631994,46696909,+,+,False
333750at7147,OU343116.1,OY284470.1,38499918,38502590,7842572,7845227,+,-,True
333890at7147,OU343114.1,OY284468.1,48909750,48910634,34782303,34783293,+,+,False
333919at7147,OU343114.1,OY284468.1,72583229,72601182,28056693,28061835,+,+,False
333943at7147,OU343117.1,OY284471.1,35766089,35773846,41048302,41052559,-,+,True
334042at7147,OU343114.1,OY284468.1,41458956,41459783,49620154,49620996,+,-,True
33410at7147,OU343117.1,OY284471.1,7024699,7030104,31384610,31389206,-,+,True
334123at7147,OU343115.1,OY284469.1,10099100,10100571,7896758,7898369,-,-,False
334129at7147,OU343116.1,OY284470.1,49552931,49560519,11339044,11345160,-,-,False
33462at7147,OU343116.1,OY284470.1,47115499,47115964,14351497,14352296,-,+,True
334639at7147,OU343118.1,OY284472.1,23853939,23896366,3692861,3716826,+,-,True
334671at7147,OU343114.1,OY284468.1,13927404,13932549,42519824,42524445,+,+,False
334698at7147,OU343118.1,OY284472.1,44448642,44453402,19187038,19191987,+,-,True
334708at7147,OU343116.1,OY284470.1,22430133,22528728,35101963,35199496,-,-,False
334735at7147,OU343115.1,OY284469.1,8886851,8889412,8600298,8601383,+,-,True
33480at7147,OU343117.1,OY284471.1,2542149,2562670,9114021,9116269,+,+,False
33512at7147,OU343114.1,OY284468.1,56492691,56497350,6566002,6566992,+,+,False
33545at7147,OU343116.1,OY284468.1,29670867,29677178,16289883,16299429,-,+,True
33557at7147,OU343116.1,OY284470.1,38257496,38258643,8080900,8081994,-,+,True
335718at7147,OU343114.1,OY284468.1,81253570,81264578,22445739,22454593,-,+,True
335848at7147,OU343115.1,OY284469.1,41602850,41605195,22608548,22611940,-,+,True
33600at7147,OU343118.1,OY284472.1,20481943,20489192,32210588,32218492,-,-,False
336049at7147,OU343114.1,OY284468.1,93553807,93620857,4614409,4673221,-,-,False
33604at7147,OU343116.1,OY284470.1,33172204,33173379,15872038,15873185,+,-,True
336055at7147,OU343116.1,OY284470.1,14901704,14902535,4998562,4999559,+,+,False
336086at7147,OU343114.1,OY284468.1,9933643,9934451,8171378,8174254,+,-,True
336114at7147,OU343116.1,OY284470.1,2805881,2814165,46624485,46630966,-,-,False
336225at7147,OU343114.1,OY284468.1,92863236,92864244,4054499,4055492,-,-,False
33639at7147,OU343116.1,OY284470.1,27568350,27571261,2841104,2842869,-,-,False
336431at7147,OU343118.1,OY284472.1,27966942,27993078,23639720,23656447,+,+,False
336480at7147,OU343116.1,OY284470.1,12645462,12647578,7427975,7429416,-,-,False
336604at7147,OU343114.1,OY284468.1,56100487,56101077,10374407,10375033,-,+,True
336695at7147,OU343117.1,OY284471.1,26271222,26274290,46844589,46846393,+,-,True
336707at7147,OU343116.1,OY284470.1,33454646,33456162,15691305,15692149,-,-,False
336988at7147,OU343116.1,OY284470.1,26189535,26190450,17752831,17753782,-,-,False
337071at7147,OU343117.1,OY284471.1,29924754,29926148,42721866,42723548,+,+,False
337136at7147,OU343117.1,OY284471.1,34589785,34591967,46609997,46612145,+,+,False
337144at7147,OU343114.1,OY284468.1,15893224,15996451,31645619,31654848,-,+,True
337170at7147,OU343114.1,OY284468.1,11350362,11351160,65095757,65096912,-,+,True
337205at7147,OU343115.1,OY284468.1,39651920,39653074,48029264,48030571,+,+,False
337635at7147,OU343115.1,OY284469.1,48480689,48481431,8149444,8150270,-,-,False
337722at7147,OU343115.1,OY284469.1,7581427,7587527,25942168,25946930,+,-,True
337892at7147,OU343118.1,OY284472.1,14559154,14565254,31393808,31397375,-,-,False
337991at7147,OU343114.1,OY284468.1,19328645,19329676,20283838,20284632,-,+,True
338061at7147,OU343115.1,OY284469.1,1666137,1666823,10725921,10726601,+,+,False
338204at7147,OU343116.1,OY284470.1,53515300,53515722,19648366,19649019,-,-,False
33865at7147,OU343116.1,OY284470.1,35404672,35407523,28701769,28704131,-,-,False
33872at7147,OU343116.1,OY284470.1,8601916,8614632,18259623,18290741,+,+,False
339009at7147,OU343118.1,OY284472.1,21991696,21998771,8118048,8133999,-,+,True
339340at7147,OU343114.1,OY284468.1,55460243,55467106,54830259,54833074,-,+,True
339400at7147,OU343117.1,OY284470.1,1645739,1648707,47721223,47724112,+,+,False
339407at7147,OU343115.1,OY284469.1,13803147,13838383,52881934,52931468,+,-,True
33961at7147,OU343116.1,OY284470.1,495798,496412,47581542,47582156,-,+,True
339679at7147,OU343114.1,OY284468.1,90648514,90649455,2834028,2835258,-,+,True
339753at7147,OU343114.1,OY284468.1,59872425,59896531,37351222,37358893,-,+,True
339797at7147,OU343115.1,OY284469.1,39506863,39508515,6056313,6057983,-,+,True
339983at7147,OU343114.1,OY284468.1,82551756,82557588,60196817,60199899,-,+,True
34007at7147,OU343114.1,OY284468.1,31904829,31914792,8866997,8886214,-,-,False
340115at7147,OU343117.1,OY284471.1,46230904,46232567,11454581,11457399,-,+,True
340173at7147,OU343118.1,OY284472.1,38165245,38174068,35333091,35362570,-,+,True
340179at7147,OU343117.1,OY284471.1,44270019,44272116,33770765,33773783,+,+,False
34040at7147,OU343114.1,OY284468.1,3638369,3650242,67999112,68009737,-,-,False
340566at7147,OU343118.1,OY284472.1,3680403,3682913,2444561,2447140,+,-,True
340706at7147,OU343114.1,OY284468.1,9182167,9303464,62611033,62659867,-,-,False
340823at7147,OU343116.1,OY284470.1,47016109,47017911,14430564,14432606,+,-,True
34084at7147,OU343118.1,OY284472.1,20595842,20596794,32342745,32343706,+,+,False
340913at7147,OU343115.1,OY284469.1,60067154,60075003,30796061,30803696,+,-,True
341050at7147,OU343116.1,OY284470.1,49061973,49064195,8758694,8760520,+,-,True
341071at7147,OU343117.1,OY284471.1,35117300,35119871,41608144,41610664,-,+,True
3410at7147,OU343118.1,OY284472.1,44944104,44947433,22188073,22189922,-,+,True
3413at7147,OU343114.1,OY284468.1,68531165,68532292,68736267,68737653,+,+,False
341938at7147,OU343116.1,OY284470.1,2356800,2357894,1013938,1014861,+,-,True
34193at7147,OU343118.1,OY284472.1,12619988,12620969,18742707,18743614,+,+,False
342356at7147,OU343116.1,OY284470.1,8917665,8937751,6599062,6610849,-,+,True
342499at7147,OU343114.1,OY284468.1,25243720,25248041,41115536,41118205,+,-,True
34256at7147,OU343114.1,OY284468.1,57464664,57488908,36972273,36979674,-,+,True
343082at7147,OU343114.1,OY284468.1,13830154,13863685,42442908,42464802,+,+,False
343220at7147,OU343114.1,OY284468.1,4528242,4591693,56738153,56748734,-,-,False
343418at7147,OU343115.1,OY284469.1,62249520,62368309,42545377,42625009,+,+,False
34360at7147,OU343114.1,OY284468.1,85924401,85929311,61375141,61377573,-,+,True
343684at7147,OU343114.1,OY284468.1,46258381,46268462,48200923,48367420,+,-,True
343958at7147,OU343115.1,OY284469.1,16267709,16272450,39155296,39160558,+,+,False
34395at7147,OU343118.1,OY284472.1,37726490,37730757,514400,518483,-,+,True
344048at7147,OU343116.1,OY284470.1,35984823,35989500,29800045,29801670,-,+,True
344160at7147,OU343114.1,OY284468.1,97183453,97184258,7166737,7167546,+,-,True
344170at7147,OU343118.1,OY284472.1,26847072,26851546,39622663,39625316,-,-,False
344193at7147,OU343116.1,OY284470.1,53516682,53519896,19650376,19653490,+,+,False
344407at7147,OU343116.1,OY284470.1,27026171,27043296,2251982,2269498,+,-,True
344542at7147,OU343114.1,OY284468.1,57029880,57030597,37210828,37211588,-,+,True
344901at7147,OU343116.1,OY284470.1,9779876,9785500,33091174,33097094,-,-,False
345197at7147,OU343114.1,OY284469.1,57686393,57687184,54335623,54336471,+,-,True
34542at7147,OU343114.1,OY284468.1,19269965,19273914,8452485,8466081,+,+,False
345547at7147,OU343119.1,OY284473.1,11058129,11119285,28996447,29006103,-,+,True
34569at7147,OU343118.1,OY284472.1,26295650,26301196,34493931,34495757,+,-,True
345709at7147,OU343116.1,OY284470.1,8210982,8218832,17962189,17969413,-,-,False
345771at7147,OU343115.1,OY284469.1,1558857,1560644,10666331,10667857,+,+,False
345909at7147,OU343117.1,OY284471.1,9441181,9442566,21509863,21510879,+,-,True
346045at7147,OU343115.1,OY284469.1,36649800,36662907,11271908,11281141,+,+,False
34697at7147,OU343116.1,OY284470.1,53129341,53130685,18956396,18957651,-,+,True
347134at7147,OU343114.1,OY284468.1,36548988,36558965,52176802,52180815,-,+,True
34735at7147,OU343118.1,OY284472.1,12498768,12500188,6367162,6367800,-,+,True
3474at7147,OU343116.1,OY284470.1,8019111,8023651,4352042,4353019,+,-,True
347528at7147,OU343116.1,OY284470.1,25144335,25145006,1324608,1325471,+,-,True
34764at7147,OU343115.1,OY284469.1,58069552,58071535,4561521,4563183,+,+,False
347673at7147,OU343117.1,OY284471.1,34130021,34133715,46545288,46546365,-,-,False
34784at7147,OU343117.1,OY284471.1,7436879,7437568,18899769,18900444,-,+,True
347901at7147,OU343116.1,OY284470.1,27379077,27380481,2600101,2601850,+,+,False
34796at7147,OU343114.1,OY284468.1,8883761,8886812,69098805,69101029,+,-,True
348025at7147,OU343114.1,OY284468.1,70079866,70088732,29879213,29885744,-,+,True
348171at7147,OU343117.1,OY284471.1,34969655,34971843,42878271,42879745,-,+,True
348417at7147,OU343117.1,OY284471.1,31451120,31468386,40173207,40183182,-,-,False
348620at7147,OU343115.1,OY284469.1,63784407,63909801,55535502,55556293,-,-,False
348842at7147,OU343114.1,OY284468.1,73354726,73401097,28440751,28462902,+,+,False
348892at7147,OU343114.1,OY284468.1,21534014,21579297,16851796,16904085,+,-,True
348910at7147,OU343118.1,OY284472.1,33362957,33369190,21311913,21315475,+,+,False
34900at7147,OU343115.1,OY284469.1,39543064,39548865,6017494,6026428,-,+,True
349066at7147,OU343116.1,OY284470.1,15985271,16144126,42421429,42505745,+,+,False
349071at7147,OU343119.1,OY284473.1,475688,478694,28941120,28945526,+,-,True
34908at7147,OU343116.1,OY284470.1,47369560,47371989,10542251,10544402,-,+,True
34946at7147,OU343118.1,OY284472.1,5997202,6013530,24083048,24089723,-,+,True
349505at7147,OU343114.1,OY284468.1,90450599,90452447,1929094,1930880,+,-,True
34985at7147,OU343115.1,OY284469.1,44509616,44511834,14057785,14059742,-,+,True
349975at7147,OU343114.1,OY284468.1,5649224,5656864,57376903,57378863,+,+,False
350442at7147,OU343118.1,OY284472.1,11598365,11645890,38351037,38415555,-,+,True
35057at7147,OU343116.1,OY284470.1,23318079,23325701,27779748,27785255,+,+,False
350615at7147,OU343118.1,OY284472.1,44294394,44302930,40543084,40547373,-,+,True
350700at7147,OU343114.1,OY284468.1,29279348,29286058,21281091,21294048,-,+,True
350773at7147,OU343117.1,OY284471.1,6430930,6436137,794243,799870,+,+,False
350842at7147,OU343114.1,OY284468.1,3821237,3822631,68143535,68144579,+,+,False
35089at7147,OU343117.1,OY284471.1,17705616,17706215,23611789,23612379,-,+,True
350973at7147,OU343114.1,OY284468.1,39977506,39981976,50355797,50360299,-,+,True
351037at7147,OU343114.1,OY284468.1,25757123,25760220,39430419,39433233,-,-,False
351128at7147,OU343114.1,OY284468.1,10796312,10802204,36806126,36810723,-,-,False
35151at7147,OU343114.1,OY284468.1,91071044,91084457,33380189,33388427,-,+,True
351540at7147,OU343114.1,OY284468.1,11331842,11332185,65115960,65116285,+,-,True
35156at7147,OU343115.1,OY284469.1,33106949,33109297,27111102,27112734,-,+,True
351734at7147,OU343118.1,OY284472.1,26604191,26618655,34392089,34402419,+,-,True
351859at7147,OU343114.1,OY284468.1,59305926,59307386,18308164,18309549,-,-,False
352170at7147,OU343116.1,OY284470.1,2194022,2199292,45069429,45073319,+,-,True
352487at7147,OU343118.1,OY284472.1,40419238,40425897,20034910,20037873,+,-,True
35253at7147,OU343117.1,OY284471.1,34997527,34999204,18897046,18898759,+,+,False
35281at7147,OU343114.1,OY284468.1,20190221,20208579,32557141,32571650,+,+,False
352873at7147,OU343115.1,OY284469.1,60416907,60441454,24588736,24613452,-,-,False
352923at7147,OU343116.1,OY284470.1,18242894,18243910,18511664,18512596,-,-,False
353371at7147,OU343117.1,OY284471.1,27200046,27202078,19273290,19275099,-,+,True
35393at7147,OU343117.1,OY284471.1,29555302,29556332,162421,163548,+,+,False
35404at7147,OU343118.1,OY284472.1,38107520,38108467,11741876,11742966,-,-,False
354891at7147,OU343118.1,OY284472.1,7189518,7193158,40851258,40853803,+,-,True
35501at7147,OU343115.1,OY284469.1,1005714,1008324,7844033,7846790,+,+,False
355156at7147,OU343118.1,OY284472.1,36498944,36506550,22867686,22884197,-,-,False
355389at7147,OU343114.1,OY284468.1,74253578,74255667,60866965,60869636,+,+,False
355935at7147,OU343115.1,OY284469.1,46496844,46655968,54584151,54705539,-,+,True
35706at7147,OU343115.1,OY284469.1,20650832,20652103,28716374,28717610,+,+,False
35727at7147,OU343117.1,OY284471.1,32654483,32657518,20354325,20357071,-,-,False
35769at7147,OU343116.1,OY284470.1,35164092,35172463,12904621,12914330,+,+,False
35774at7147,OU343115.1,OY284469.1,56143341,56144122,12896311,12897102,-,+,True
3577at7147,OU343115.1,OY284469.1,8424097,8424613,59494399,59494841,+,+,False
35945at7147,OU343114.1,OY284468.1,21369900,21370411,17099829,17100312,-,+,True
36172at7147,OU343114.1,OY284468.1,68587168,68603634,68777739,68785819,+,+,False
36193at7147,OU343114.1,OY284468.1,25563630,25582539,39294173,39304763,+,+,False
36517at7147,OU343116.1,OY284470.1,3409104,3409678,40816211,40816746,-,-,False
36740at7147,OU343115.1,OY284469.1,53250366,53252672,25013762,25016350,-,+,True
36758at7147,OU343117.1,OY284471.1,45459082,45462747,34878966,34886892,+,-,True
36899at7147,OU343115.1,OY284469.1,67079401,67081842,19104238,19105867,-,-,False
36930at7147,OU343115.1,OY284469.1,26050955,26055797,35052781,35057175,+,+,False
37058at7147,OU343115.1,OY284469.1,58221981,58227369,4792861,4796443,+,+,False
37084at7147,OU343115.1,OY284471.1,18329642,18333702,12381565,12385236,+,-,True
37172at7147,OU343115.1,OY284469.1,13654891,13658252,53301258,53303692,+,-,True
37183at7147,OU343114.1,OY284468.1,21380160,21403968,17055525,17084589,+,-,True
37186at7147,OU343114.1,OY284468.1,36130779,36133178,40941191,40943596,-,-,False
37245at7147,OU343115.1,OY284469.1,34557462,34558340,33049181,33050092,-,+,True
37351at7147,OU343117.1,OY284471.1,38548667,38561825,29053481,29062655,+,-,True
37358at7147,OU343114.1,OY284468.1,67144128,67146062,56215341,56217429,-,-,False
37366at7147,OU343116.1,OY284470.1,42473684,42475126,11230808,11232323,-,+,True
37445at7147,OU343118.1,OY284472.1,28135087,28137627,23729085,23730957,+,+,False
37448at7147,OU343117.1,OY284471.1,7154518,7158615,19262232,19264598,+,+,False
37496at7147,OU343115.1,OY284469.1,15092109,15096458,21313116,21315630,+,+,False
37633at7147,OU343116.1,OY284470.1,44391268,44393425,15143876,15145225,-,-,False
37647at7147,OU343117.1,OY284471.1,2394923,2395332,8985857,8986378,-,-,False
37663at7147,OU343116.1,OY284470.1,44633004,44638370,6258666,6262405,-,+,True
37808at7147,OU343114.1,OY284468.1,31405991,31406322,27629477,27629920,+,+,False
37882at7147,OU343115.1,OY284469.1,59376727,59380124,31833102,31835018,-,+,True
3788at7147,OU343115.1,OY284469.1,53724238,53724889,24714036,24714680,+,-,True
37895at7147,OU343117.1,OY284471.1,4311970,4316528,27980257,27984649,+,+,False
38124at7147,OU343115.1,OY284469.1,8765000,8768839,8578176,8580806,+,-,True
3828at7147,OU343118.1,OY284472.1,7509662,7510583,23952801,23953710,-,-,False
38429at7147,OU343116.1,OY284470.1,47336737,47359837,10550313,10574271,+,-,True
38435at7147,OU343117.1,OY284471.1,39747226,39750594,4707770,4710486,+,-,True
38461at7147,OU343115.1,OY284469.1,63967372,63975992,59182486,59190208,-,-,False
